mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,label
-446.5,150.34747,38.067463,27.576933,14.575269,15.005182,7.9551435,6.947489,3.6804621,1.5640705,0.8660787,0.9538538,-0.9528115,22.26509,35.01457,23.452549,15.052354,8.698066,7.159295,4.4271474,5.134295,3.5426612,3.6338978,3.2950468,3.7504556,3.340386,thunder
-320.44998,39.44055,31.393486,29.175339,18.581654,22.83672,9.279129,12.64673,1.2737147,9.431618,0.9739594,6.6287107,2.1180968,18.65104,22.390717,16.11481,9.243458,5.932281,5.757782,4.6707015,4.7748713,4.2753987,3.9429677,3.6643808,3.8715081,4.199124,thunder
-270.61444,107.88767,12.613452,29.299007,9.318783,23.0077,8.403847,15.559228,5.7841425,9.549164,2.150444,7.4990916,1.383233,40.299408,27.009605,13.212575,8.607291,6.3312807,5.394759,5.3347964,5.1064467,4.6670194,4.2852297,3.898282,3.893177,3.706781,thunder
-184.96715,127.48935,6.163511,30.096317,14.308605,19.074467,6.550312,9.68343,1.646247,7.38523,-1.110163,6.6271124,-3.489971,26.703602,35.59694,13.298,6.8409123,5.6313276,4.5614266,3.9244823,4.175193,3.5848677,3.886384,2.9933884,3.4747772,3.452304,thunder
-219.58939,146.62415,50.290554,54.347965,13.538431,21.498188,-1.6129316,-0.10233973,-6.1350408,6.044017,-9.625533,-5.4842553,-5.592563,22.419254,15.741724,6.947663,5.853706,5.05821,5.792815,4.69985,3.9516582,3.8982909,3.7478282,3.542822,3.5799296,3.4752343,thunder
-305.35904,108.610725,13.028028,21.39804,7.4025226,13.057168,-0.12977813,8.554611,0.2590202,5.445811,-1.894588,8.2115555,0.033391204,25.797903,19.736052,10.704598,6.1478543,6.171403,5.265374,4.116769,3.9682856,3.7360709,3.8244104,3.8590474,4.1182084,3.7105453,thunder
-371.50424,65.087204,22.50752,18.011553,14.281882,11.14341,7.5235143,6.876871,9.172075,7.014677,7.2784586,5.193675,1.0862706,34.09051,23.851109,16.191175,9.638818,7.5313473,6.732369,6.1984935,5.79149,5.4459805,5.3994827,5.221167,4.8101363,4.6763663,thunder
-186.75397,82.10514,-17.603392,23.897238,11.730231,12.925667,6.3682017,11.376269,7.271482,12.034401,4.9904,7.043456,-0.45806623,63.12036,15.692179,13.76159,8.15914,6.9227877,5.3487935,4.8148913,4.563256,4.723991,4.8181868,3.9649737,4.0151277,4.006132,thunder
-99.18578,110.86918,23.018559,27.142378,11.521971,13.123175,-1.4223994,1.1127529,-5.2205935,3.2961373,-0.8804756,-1.7029418,-4.7694325,50.65862,16.30628,8.53345,5.5090327,3.9950428,4.00031,3.4943416,3.3175542,3.5882618,3.559707,3.0319984,3.080313,3.6347778,thunder
-266.60928,81.61766,-25.59251,8.459231,5.937728,10.7999935,-3.784753,12.034258,-5.476659,11.739777,-7.0019345,7.781104,-4.7263412,37.6217,10.577673,8.754921,8.004197,6.8646517,6.369013,5.655481,5.7097263,5.138047,5.0758224,4.7821236,4.4184523,4.258918,thunder
-367.51785,60.680832,5.7694354,22.242727,7.6865435,16.847656,5.871335,13.640615,1.8820302,9.602372,0.2217355,6.4721494,0.5147201,29.651003,11.063355,8.862451,6.267465,5.442736,4.767689,4.1407156,4.003752,3.715049,3.783409,3.5419002,3.4820929,3.318972,thunder
-333.2478,50.071285,5.4235415,18.744131,1.917167,19.846455,3.0985813,7.2705083,-2.512492,2.3106136,1.0101221,4.220253,0.99193466,38.831306,16.78818,10.3017435,7.047034,5.243141,4.756489,4.1401577,3.9192681,3.9847527,3.723925,3.801058,3.500863,3.5656157,thunder
-415.96362,149.44556,17.376593,1.8833458,19.229372,9.904867,-1.493928,1.1362393,4.0314164,-0.094290495,-3.3160985,-0.8571223,-0.14167967,102.60145,60.767,35.751846,13.9948015,9.609132,9.8246565,6.5648313,4.373167,4.4728274,3.9994142,4.134533,3.5604603,3.9910333,thunder
-436.81534,168.53831,15.937901,13.919035,27.017738,4.722157,7.3992934,-0.094963826,-0.16724363,1.1174918,-4.4221992,-4.1346655,1.2333148,96.027435,54.63754,24.037329,10.02127,10.983601,9.233562,6.4177113,4.6438537,3.9798071,5.2132406,3.8128195,3.8924167,4.0562687,thunder
-406.95398,173.11475,24.383112,5.79402,17.598751,3.3317955,-2.959098,-6.4157624,-8.604032,-7.5329213,-8.3584175,-7.0139985,-5.7097616,85.16269,55.643616,33.451527,14.405607,8.893431,9.2433815,8.138478,5.0515265,4.4375963,4.2711844,4.547928,4.2499223,3.983989,thunder
-167.38094,87.64175,-8.59757,27.68122,8.18025,9.217471,-1.0924851,3.4255497,-4.1467934,0.22749104,-4.565524,-0.21198505,-8.868157,70.38995,11.699651,7.5293336,5.670162,4.9788756,4.35722,3.877759,3.721441,3.698809,3.7244172,3.5802011,3.4650135,3.4425797,thunder
-210.99731,72.507225,-28.627802,17.96785,-1.8745842,5.2262216,-4.3966193,2.5989897,-4.318526,0.94883794,-4.205277,0.9848692,-8.026595,43.74797,6.0100713,5.9531865,4.2967553,4.5096364,3.8704414,3.7913291,3.5324616,3.5446298,3.5513291,3.4953938,3.3319879,3.3491244,thunder
-342.1969,81.5823,-12.921904,30.06699,5.97369,14.136617,1.73554,5.3035507,-1.315291,2.9863083,-2.514038,2.889587,-5.7585897,32.015034,13.141205,9.74956,6.8872643,5.52696,5.1490984,4.603215,4.492618,4.326923,4.160303,3.9032362,3.855189,3.7430747,thunder
-270.6518,65.74771,0.1529058,12.200582,5.0700994,7.129466,1.0385159,5.836649,2.0342178,4.6029987,-0.60349995,2.7039819,-2.4043338,23.811413,15.915055,10.504063,7.7447734,6.038947,4.8127522,4.1871853,3.8474014,3.6719663,3.608237,3.4251466,3.3588486,3.2740262,thunder
-335.7692,117.93795,23.5288,12.078097,11.040078,12.879364,3.6294587,10.758647,4.385966,8.975719,2.593559,5.9982705,-0.6020164,46.366333,39.071213,17.46424,10.43748,7.1490417,6.4779844,6.060684,6.080904,5.730576,5.2408066,4.2927485,4.027601,3.8547826,thunder
-188.06148,76.40494,-25.77672,-5.444054,0.60223025,-1.8682002,-9.812646,-2.902121,-2.3627284,11.580092,-1.7768286,-4.1060247,-7.825813,23.627338,10.550097,8.916338,7.567122,6.209553,5.4740667,4.589174,4.0318785,4.262017,4.045724,3.6421463,3.7105126,3.4877703,thunder
-439.2759,143.90741,98.874146,54.31795,27.94593,18.893053,16.345772,12.967927,8.819235,6.280448,5.507304,5.028775,4.150894,19.274899,21.247526,9.706079,5.7383633,4.5511065,2.9153352,3.1081553,2.5862684,2.5111864,2.3232071,2.2552876,2.1836371,2.2123811,thunder
-432.134,146.11252,98.80449,53.103706,27.324049,19.276972,16.880405,12.982631,8.542975,6.205298,5.664993,5.131904,4.0995092,22.708242,25.53267,12.544516,6.4133277,4.912667,3.2422485,3.0977142,2.669012,2.5912864,2.342944,2.3040895,2.2183907,2.210348,thunder
-343.9089,102.50158,-18.567745,8.025727,1.4039813,14.818718,1.1328241,7.4537144,5.858458,0.16164133,1.397609,1.8181725,-2.9870687,42.720573,27.23487,13.560126,6.8829374,6.5314336,5.52789,5.501232,4.9961743,4.9361086,4.532396,5.010574,4.418574,4.0242615,thunder
-562.9118,95.53584,29.415024,19.105547,12.299955,9.326108,1.5621116,-0.56468564,0.3103883,-4.472736,-6.934878,-7.876917,-7.4463916,119.80986,70.04893,43.355682,21.317905,12.003432,8.367258,8.205901,6.5893025,4.8962507,4.7434335,5.0658765,4.7985373,4.0087514,thunder
-202.73338,103.39745,-22.901468,17.49884,-13.356949,-12.713617,-18.572695,-7.106488,-16.250465,-10.435824,-14.414755,-6.8883867,-13.769077,90.72904,21.691664,17.088987,8.034625,5.8892927,6.0766826,4.5963073,4.1619015,4.2326803,3.940209,4.7381926,3.6968665,3.6242054,thunder
-257.73343,186.79482,-41.34939,-15.028445,-13.681413,-18.745136,-15.445503,-11.250196,-16.81724,-12.221793,-12.646789,-9.332632,-12.656243,80.46866,35.38287,32.32991,19.42397,11.390138,7.8901086,6.4087176,6.013641,6.190796,5.063221,4.4466753,4.191437,4.1983323,thunder
-160.29709,103.738144,-19.095573,-0.3618375,-21.427792,-9.014741,-19.009315,-8.46086,-14.422063,-5.381313,-10.342913,-6.882755,-12.59224,98.19672,18.088406,11.236932,7.8157153,7.637827,4.1062317,4.897868,3.8894625,4.0122952,3.7991939,3.7447686,3.7116222,3.6128516,thunder
-532.7828,90.07063,31.159882,21.351734,15.967921,16.170546,8.145469,2.5009928,0.16425593,-4.474346,-7.421306,-8.794381,-9.112524,114.35277,67.08692,38.89461,21.120064,12.012019,8.816401,6.231723,5.4773717,4.289173,4.573394,5.064166,5.3296084,4.643266,thunder
-512.8007,92.80991,17.692947,34.543907,15.967156,16.543789,13.431187,8.591509,6.1427717,7.9113083,0.68088955,4.206496,1.5890228,51.305378,47.235325,21.438858,12.613564,6.2517366,4.707929,4.940821,4.274069,3.7770972,3.862781,3.98791,3.4211307,3.408417,thunder
-538.3653,87.94322,22.267397,29.710018,19.48297,14.505024,12.202773,8.727525,6.6023607,4.4621334,2.845243,2.5134766,1.3202351,43.72664,47.1275,23.801157,11.522622,7.4294844,5.496781,4.8192744,4.6877966,4.383379,4.000628,3.6920052,3.7769842,3.5453784,thunder
-525.52893,98.0511,20.942383,28.48511,14.744379,13.725148,8.387797,7.699026,3.7206526,3.2815683,0.12087815,1.8335149,-0.80290526,47.212345,50.04122,20.793785,10.192203,6.00914,4.5365276,3.8286533,4.4749885,4.4570193,4.255361,3.7433243,3.6759527,3.4420588,thunder
-282.6535,61.274292,12.723287,21.768208,14.0422735,14.001436,6.319354,9.447438,7.0791693,7.5692034,3.3138733,6.4165826,0.53969294,27.109066,28.736708,16.499977,10.221033,7.007414,5.292827,4.362624,3.7572656,3.4218416,3.3522203,3.2848816,3.3189847,3.331493,thunder
-506.66876,92.824974,17.891119,29.475477,15.173287,14.086041,10.831088,9.543515,6.2831535,5.9671316,2.9620001,3.5087874,1.7419114,68.20913,53.770138,21.724718,10.238335,6.547154,4.598781,4.441215,4.322462,4.250621,4.0466127,3.664334,3.8364162,3.586997,thunder
-351.81387,209.65028,67.59035,0.9951506,2.6200821,6.385049,-0.25127906,-2.7163541,-2.8527584,-3.9800787,-3.6900578,-3.5793805,-5.125552,48.407757,38.48723,21.300486,15.700906,8.524683,7.6791534,7.373358,5.798298,4.3677683,4.5031567,3.6704774,4.058709,4.0253706,thunder
-298.08694,153.02881,27.838732,12.60159,13.930976,17.205664,7.211814,2.80426,1.3441231,1.2221205,1.0336527,2.157571,2.0390723,106.624306,44.85036,30.148384,17.40414,11.301146,7.594856,7.0732784,5.5541916,4.678862,4.091647,4.069813,3.5372233,3.5859694,thunder
-325.24664,153.05946,34.537357,2.9519022,2.9676535,7.271867,5.4552298,5.197947,2.7710755,4.924855,1.9632952,2.3851151,0.4823949,109.11209,42.0992,25.634981,14.219361,9.551292,5.872564,5.954954,5.6113687,4.9065795,4.483754,4.470252,4.510611,3.816128,thunder
-267.6856,53.515335,8.769948,20.653843,9.310088,14.591363,-3.560377,13.158922,4.3834476,5.7424006,5.3581147,9.851385,2.7472918,20.444927,20.802698,13.304711,9.891306,7.516099,5.653756,5.697053,4.6778955,4.8687334,4.684653,4.4387283,4.1392317,4.1948028,thunder
-229.97621,59.586594,6.046442,15.278808,3.8491323,15.508448,-2.219321,10.754286,1.6226393,7.0566998,5.4287477,10.825524,1.2653769,40.23295,27.804663,15.273402,10.091862,8.251047,5.7116714,5.0894084,4.4491973,4.256716,4.1151347,4.0943046,4.670432,4.090095,thunder
-304.28934,95.183334,28.28851,24.315231,9.006904,13.198819,-2.4954648,9.356752,-0.18842833,6.4765563,3.596057,7.150313,-5.2708235,46.029243,33.653347,16.029003,10.457878,9.356922,7.4247646,6.50892,5.2802615,5.059259,5.1847377,4.948274,4.4487643,3.982175,thunder
-568.29205,124.23039,95.3284,62.363422,36.401947,20.82631,12.943994,8.79783,6.0787845,4.093739,2.780385,2.202575,2.3834047,31.868803,37.199017,21.87389,14.180216,11.126562,6.4994516,4.058998,3.8760035,3.6231477,2.9246874,2.5754528,2.5508795,2.5040925,thunder
-261.8343,61.762184,-16.119135,18.238382,-3.7315133,8.770327,-2.5184534,7.039332,3.6662803,3.0201142,-1.3676797,0.64205486,-7.272616,18.040089,16.164629,11.61088,7.2067113,5.5177054,3.874384,3.6885488,4.119858,4.178238,3.6698074,3.4906862,3.2841802,3.3541071,thunder
-423.41296,124.230255,95.33195,62.36977,36.40564,20.822927,12.936825,8.79448,6.0815253,4.097985,2.7821875,2.2020457,2.3806407,31.875082,37.204018,21.877028,14.184041,11.128731,6.50828,4.068416,3.8854306,3.6324387,2.932278,2.5761702,2.5522983,2.5072787,thunder
-529.7774,201.21782,29.908379,36.04987,14.0677805,-5.264678,-22.139132,-14.533833,-5.9328575,9.8622875,7.728417,-3.2508523,-14.115171,71.86487,32.912685,39.81769,20.444214,13.626351,9.2977495,7.7100115,6.3293023,5.4621243,6.4386263,5.571341,4.8205843,4.5606155,thunder
-467.76138,158.1259,13.694619,4.955137,10.9831295,4.46297,0.6693114,1.0463495,1.3178551,0.17380477,0.8056136,0.13860705,-0.38441756,114.808945,60.28156,33.693775,16.323048,9.443667,10.081831,6.438232,5.5729446,6.0580454,5.756475,4.408992,4.716293,4.319213,thunder
-428.24704,137.78346,8.470883,14.314476,10.913292,5.348755,5.1029105,5.942453,2.684562,1.835566,-0.5950655,-0.3136447,-0.011711346,82.44291,57.506516,22.845888,13.533941,6.4785757,8.423638,6.000967,7.2636185,5.0052686,4.45549,4.143331,3.7295043,3.831125,thunder
-300.35776,129.99588,42.890972,25.93558,4.9691777,17.518297,9.459576,8.043194,4.940675,3.6643033,3.2503328,2.3236816,-0.7894021,33.23006,43.402294,21.804188,10.389908,6.158505,4.6500573,3.8532884,4.451402,4.446579,4.7055674,5.1420813,4.6477017,3.9543056,thunder
-464.69122,241.43675,-30.026323,7.614801,-16.88322,-3.685868,-17.642452,-11.011069,-15.207508,-16.127642,-9.816113,-18.399345,-9.493359,29.638296,13.244091,16.867367,3.0728974,8.499389,4.3868747,5.1407595,4.7713633,2.4540274,4.013441,2.964952,3.069228,4.0606833,thunder
-486.26483,165.50536,33.434395,25.122316,6.313308,8.940344,3.4392345,5.1582217,5.650137,6.9207,3.3285983,6.798319,-1.9316975,186.15652,51.772274,55.86171,20.230122,13.837111,7.504187,5.0015597,4.1401973,5.261009,4.2089696,5.9306426,4.2822285,4.221841,thunder
-517.3386,145.96068,46.366592,34.601864,17.706722,14.060353,8.377021,8.211579,8.031263,7.8280225,5.597299,6.9423356,3.0561323,152.01915,61.78672,52.195934,21.48781,16.347288,9.041564,7.6730666,5.6952567,4.8096094,3.943126,5.232767,2.9640758,4.2005477,thunder
-314.88193,83.46039,-3.833639,11.106253,-0.9150451,6.903461,-5.7065988,2.3569756,-5.2231116,0.84023935,-5.2343035,0.76547354,-5.33087,52.851612,28.628372,10.539142,9.178352,5.9342732,4.8322806,4.5761595,3.9991462,3.6413147,3.4423704,3.548096,3.4293637,3.4010828,thunder
-400.23572,100.23491,11.374217,23.822834,15.257644,13.450185,7.9943447,11.08649,4.041744,6.2185802,2.3397248,5.3572392,1.7997696,79.261284,34.906757,17.360373,11.85785,8.564938,6.0843444,6.5148935,5.095614,5.5504856,5.137996,5.038389,4.809928,4.1599274,thunder
-137.7894,33.416092,-1.5744389,21.669382,-2.5435603,-6.570648,-4.8734426,-6.528513,-11.385169,-4.3403835,-11.998254,-4.111167,-12.8165655,26.175465,18.030708,15.617759,10.597311,7.7988553,6.0572624,4.9308276,4.6722155,4.17581,3.8157563,3.56436,3.3519914,3.3946757,thunder
-213.10785,62.738132,-22.08866,17.432407,-14.807949,2.5137196,-1.2230747,-1.7508006,-12.623106,-3.2555974,-5.443488,-0.41205424,-3.9155214,24.81768,9.450245,8.13271,6.7134094,5.4932213,5.193521,4.8176126,4.5675,4.1482415,3.8531187,3.769488,3.5879734,3.622752,thunder
-194.93704,38.39514,-20.215435,4.5393376,-8.354667,7.4559255,-0.11022717,9.310954,3.2766402,6.25254,1.6607407,7.223168,1.3968259,20.254984,20.075756,14.41439,9.862787,6.6913743,4.8256536,3.8824766,3.7154744,3.5988295,3.431534,3.4363265,3.482913,3.672687,thunder
-187.68623,42.933163,-23.502537,8.62005,-7.533998,4.2146792,-2.9793751,3.892615,-1.9914452,-0.758526,-5.734535,1.2045038,-6.0230627,21.685146,23.850508,14.645288,9.773195,6.6365542,5.377921,3.9150648,3.495478,3.3523257,3.262685,3.1676655,3.0962696,3.1309242,thunder
-469.89478,94.14449,31.305286,17.888012,-1.5334971,10.301227,0.16193576,-3.782343,-1.0410476,-3.6253989,-2.3142817,-0.7879148,-1.7958518,67.01945,61.779015,20.1048,24.749758,17.755472,11.265915,9.44128,10.11581,8.780321,7.7162976,6.4435315,5.8164225,5.6153483,thunder
-293.64276,120.063774,1.1543874,11.866766,4.530838,15.23325,5.176036,8.436694,1.343281,3.1704292,-0.030324709,3.6130545,-0.501916,35.228348,22.35195,14.3106985,10.4194975,8.2358885,5.883984,4.9466076,4.331472,4.184389,4.013602,3.9148514,3.8839495,3.7960079,thunder
-399.34125,114.26616,20.487637,32.23843,24.724815,21.536633,12.475576,12.228001,8.251233,9.365716,5.095148,4.326739,3.423633,40.73656,34.639946,14.196041,10.958908,6.703219,5.171073,4.769707,4.257315,4.258166,3.849817,3.65209,4.060649,3.8589063,thunder
-303.54678,147.34988,13.200809,17.814566,1.3160495,15.6980295,-3.7986276,-0.14087158,-5.7246537,-0.828687,-4.350932,4.2193675,-6.461801,83.17016,36.212776,21.963614,11.149823,7.135002,10.755064,6.719167,3.8395905,4.218496,4.4552817,4.651162,4.732806,3.9658897,thunder
-299.2792,97.289055,10.576335,25.839558,10.397524,15.603312,3.1383986,7.1431394,1.341284,4.9079204,-2.6978755,5.4280906,-1.3925174,52.852173,32.6571,16.30385,11.320522,7.8164315,5.890086,4.934065,4.455065,3.8999257,3.9357452,3.8793278,3.6318102,3.5648668,thunder
-363.2668,58.72654,11.939425,9.697332,4.2817802,9.802621,-1.7725552,4.7983227,-0.18790624,0.23667443,-0.75281155,0.99873644,-1.5240873,36.690197,23.120296,11.250138,7.5780783,5.747166,4.7706776,4.2394404,3.9920075,3.989475,3.7565022,3.7312737,3.497341,3.6172366,thunder
-423.0002,115.01202,45.426323,30.409172,8.272833,14.787002,11.157468,6.824573,8.145602,3.960327,5.4768314,4.9345098,1.9976015,76.010735,69.736275,18.389017,21.434597,11.088268,9.643169,7.0355015,7.9922566,5.8279324,5.47264,5.364866,7.140194,6.398122,thunder
-142.36732,49.453087,-10.748304,10.013086,-5.30483,8.483046,-1.836911,2.809254,-3.3892853,4.081515,0.09985685,1.573803,-4.8064528,58.87347,16.41659,12.600885,9.632783,7.6834416,6.203345,4.8624687,3.8500986,3.557932,3.4411795,3.2385323,3.215862,3.2221358,thunder
-196.65797,48.772163,-4.6298246,15.827311,-3.4023209,10.048752,-0.10836739,5.699462,-0.8178647,4.800836,0.99416214,3.0646768,-3.2254112,58.342022,12.222241,12.20364,11.482822,8.7744,7.174822,4.9367957,4.0802402,3.4673703,3.4660623,3.0794659,2.9900236,3.251926,thunder
-303.35568,74.44019,6.48819,22.554806,0.49793637,10.92066,-0.6922148,6.2297225,0.3902164,4.9429264,-0.19821897,3.149362,-2.991499,55.704666,14.255794,14.047997,10.923954,7.8868237,6.3240733,4.749208,4.0400286,3.5053983,3.2121458,3.181899,3.3554246,3.2494156,thunder
-298.41458,69.793076,-30.821836,10.576958,0.9056015,2.2560117,-2.1024706,2.6466274,-3.6249754,1.30439,-1.9999692,2.1169508,-3.0794494,17.546524,20.207632,14.11057,9.564158,7.047524,6.1181855,4.919757,4.3242188,3.8241906,3.6085577,3.4656234,3.3412158,3.2257452,thunder
-300.74283,72.15223,-14.520612,21.635864,4.2025084,9.796396,3.6219993,8.211196,1.6078215,4.993912,-0.1725547,4.880416,-1.1960142,19.32912,23.090878,14.76277,9.476452,6.672486,5.213877,4.419215,3.8651686,3.604494,3.3304956,3.2656202,3.254135,3.3326464,thunder
-458.4639,63.31167,49.17279,34.91255,23.653229,17.64122,13.206019,10.447639,10.117761,10.039612,9.853387,9.124947,7.3445444,29.939854,34.094112,19.152828,11.1294155,8.194654,6.118778,5.262699,4.8303494,4.092049,3.380026,3.0506349,3.0150466,3.0187564,thunder
-595.77484,162.59691,88.19498,31.408867,14.98218,18.153355,15.856031,6.077825,-0.95512295,-2.0150182,-1.3967531,-1.6465857,-1.6326681,49.761692,53.340927,22.947823,19.484734,16.620848,8.605843,6.357166,6.760394,6.623804,4.491587,3.9339905,3.5588691,2.8927436,thunder
-554.14136,180.20471,75.703476,7.4836364,-0.73087794,10.780178,10.071174,2.0822246,-1.0131388,-0.41609836,-0.76869184,-1.3839717,-0.98365617,76.42615,76.14738,24.598457,25.533539,15.671954,6.5665307,5.540418,6.893801,5.584522,4.3617105,4.0912657,3.8973458,3.4512875,thunder
-597.3969,179.94,103.216194,36.41305,7.356795,4.415719,3.932866,-1.7202868,-5.854597,-4.653629,-2.3855457,-2.8694646,-4.3344574,41.141914,48.069904,26.323326,9.409918,5.1769724,4.311234,3.379761,4.2434545,4.198008,3.0272896,2.5953176,2.5819776,2.9169273,thunder
-444.4176,145.38414,47.015087,10.9940195,9.467201,13.916736,0.9138481,-4.233767,-2.7416081,2.0596032,-0.38281906,1.4798834,1.6958292,65.37441,61.115265,16.286118,17.803242,10.445384,8.76511,4.950811,7.3824883,4.5722857,4.9642076,3.8984144,3.7658832,3.5589466,thunder
-405.48413,152.21146,35.82522,1.121063,8.813403,7.931862,-2.1032472,-5.360606,-0.020989673,1.7625288,-0.11775173,0.3541843,1.5221691,76.11134,45.81141,30.249973,18.107397,11.285268,8.9655485,6.950169,5.294528,4.2655087,4.421472,4.5862765,3.5381148,3.692046,thunder
-366.5812,118.4375,16.802755,15.608175,9.712267,24.167315,1.901611,-0.66253656,4.439752,-3.3225424,1.8130257,0.9897562,-0.06903321,75.69185,54.50346,20.413288,12.602022,6.975931,7.264688,6.475878,4.6292133,4.3252687,5.360554,4.9505973,4.1585064,4.0411634,thunder
-470.3114,117.72055,41.919403,23.600344,15.625814,12.315915,2.9269857,5.924571,2.9170256,1.6078568,-3.0481448,0.38436392,-0.096583776,56.71271,43.259953,22.0406,12.848272,7.285277,4.7512984,7.986954,4.8202553,3.9178767,4.0908313,4.4637055,3.9071643,3.3093863,thunder
-455.02158,131.00037,42.294106,14.370464,11.909947,17.328348,3.4231153,-1.1638526,0.04027216,1.9611535,0.5313967,3.4785302,1.1651183,55.15781,48.058086,20.126137,16.2724,7.702224,6.526923,6.084382,7.5659804,5.5575266,5.2116427,4.332586,3.8230288,3.7446308,thunder
-166.86475,90.26999,-5.786064,25.888542,-3.798819,15.310126,4.9319797,9.149476,-0.29853892,2.357837,-3.1021295,2.2853518,-2.8159492,19.89737,12.838975,9.564986,7.5556326,5.7668324,4.8172436,4.220797,4.485533,4.0886793,3.498822,3.8186939,3.5865386,3.537508,thunder
-225.52513,31.244205,-5.0797997,4.7235193,-3.4858499,2.7184262,-7.440777,2.8476636,-3.4040027,-1.1701176,-8.0985365,-2.0293815,-4.178165,40.3698,28.667984,14.767136,10.761772,8.771814,6.8740997,6.1183953,5.8646164,5.5600224,5.3766727,5.240783,4.8039937,4.498392,thunder
-255.4867,79.51289,17.862701,21.529976,8.727008,14.461855,0.60481644,8.908585,-3.5850298,1.4923286,-0.836207,0.7575941,-3.3443584,38.835823,32.67437,12.624125,6.1652966,4.0038524,4.064993,4.3246446,3.9077725,3.685578,3.918886,3.6528988,3.4805295,3.5471127,thunder
-199.68385,53.59691,0.6898969,7.684644,0.543608,7.6830378,-3.3069928,8.398264,0.22872758,5.376514,-0.38890553,4.2742434,0.8809944,51.055676,20.695454,9.563235,6.573123,5.625106,5.5343223,4.784524,4.7618527,4.845065,4.4676566,4.177515,4.0831165,4.037396,thunder
-179.38983,53.592278,-8.750258,6.859276,-8.357103,4.996253,-6.830109,3.8374326,-4.6512094,4.2899847,-2.5744152,4.4684224,-3.65712,38.013115,8.1804905,5.1624575,7.1858754,4.2323475,4.750727,3.9051719,4.4471655,3.9126523,4.145703,3.769404,3.7566843,3.4032633,thunder
-222.34058,84.06039,-6.858425,11.894952,-3.3112805,10.560858,-1.7286879,8.56983,-1.1834136,6.7668643,0.12165408,7.1329556,-0.7237188,44.307713,19.901676,9.167558,7.69494,5.9147177,5.66031,4.7814817,4.12022,3.7638218,3.7971153,3.6379013,3.5277498,3.5314105,thunder
-259.21222,111.022575,5.850771,19.898083,5.435858,20.560354,4.3526745,11.893716,-0.46199262,5.750775,-1.4389921,6.06345,-2.4515612,24.153027,18.712433,11.970925,8.175558,6.4111724,5.007043,4.5112786,4.180014,4.0872617,4.348877,4.284361,4.291677,4.1114106,thunder
-321.15347,85.606155,12.5877285,17.939577,2.968048,14.007039,2.2801447,5.6569557,-1.555593,3.5122104,-3.3680196,4.877878,-2.8837469,35.170547,21.260891,9.247386,6.3854027,4.5941367,3.773341,3.6481764,3.4550855,3.804404,3.3380764,3.0669017,3.0410345,3.0618205,thunder
-301.59647,78.33814,11.658269,14.291358,-0.56688476,10.605574,0.3024518,2.9794216,-2.6745017,2.2043517,-4.67159,4.029729,-2.8451989,41.67093,26.880812,12.076589,7.715377,5.1166506,4.233433,3.8036823,4.143649,3.9714053,3.705251,3.520367,3.3658082,3.3465488,thunder
-295.12463,75.49672,12.195782,16.463896,-0.18784496,11.558108,1.156281,3.6241508,-1.5316056,3.3548312,-4.260875,4.199874,-2.9387572,50.416584,28.968977,9.407279,6.389676,5.372792,4.14457,3.9857378,3.9596603,3.8817127,3.244399,3.3665485,3.2568521,3.0861163,thunder
-315.95697,103.59484,-0.20989612,12.468093,-0.055179413,12.259913,1.6896772,9.652705,1.3792013,6.461126,2.4998689,6.6977415,0.1086997,69.40886,26.376911,14.16953,10.161827,8.140912,6.9982977,5.7899814,4.967482,4.9348297,4.779422,4.947449,4.137487,4.231228,thunder
-228.00668,98.62868,9.753833,25.71261,4.3933387,16.593596,2.123208,11.530293,0.7223987,7.828734,0.1762139,6.498586,-2.3656461,22.495079,16.349493,11.305251,7.639804,5.6589518,4.7101593,4.3291698,4.294715,4.1615415,4.17624,4.181593,3.8796034,3.7132404,thunder
-218.51997,90.56135,10.445737,28.540918,6.78141,18.713037,3.1789525,11.299722,0.48240498,7.386957,-0.41709086,5.9508533,-3.0851169,18.16735,13.598084,9.954495,7.3246937,5.319854,4.4683285,4.14181,4.1586723,3.8602998,3.7847733,3.6227577,3.5268223,3.374391,thunder
-269.65012,117.00201,18.972467,31.516582,8.35927,19.382368,3.2861881,11.172724,0.4235004,5.6690316,-1.3419601,4.46787,-3.735782,25.342379,21.38787,13.073065,7.9055014,5.8920374,5.344036,4.7614894,4.923159,4.488547,4.270061,4.0314393,4.000569,3.7168348,thunder
-349.0582,160.87944,34.16604,32.907623,23.042961,18.263887,11.409504,5.9658537,-0.3371513,-1.5644133,-0.35188824,1.8001941,-1.6603945,32.9496,22.315453,13.872659,10.157647,8.745515,6.116243,5.5323415,5.102662,5.034151,4.4068017,3.8412123,3.8338223,3.5364823,thunder
